record_id,date,hour,day_of_week,is_weekend,month,season,is_holiday,temperature_C,humidity_percent,wind_speed_kmph,precipitation_mm,building_type,square_footage,building_age_years,num_occupants,num_appliances,insulation_quality,energy_star_rating,solar_panel_installed,electricity_price_per_kWh,ac_usage_hours,heating_usage_hours,lighting_hours,previous_day_consumption_kWh,avg_weekly_consumption_kWh,energy_consumption_kWh
2870,2023-03-27,22,0,0,3,Spring,0,25.2,50.0,27.5,0.0,Commercial,7154.0,44,22,47,3,4,0,5.31,1.6,0.37624005936578897,7.3,167.76,142.27,145.18
2871,2023-03-27,22,0,0,3,Spring,0,31.2,53.0,11.2,0.0,Residential,2473.0,43,3,17,4,2,0,4.38,6.0,0.37653319645402367,3.0,50.97,50.82,56.26
2872,2023-03-27,22,0,0,3,Spring,0,28.3,38.6,5.0,0.0,Residential,1295.0,19,5,8,4,1,0,7.78,6.3,1.007476544519262,7.4,45.34,51.27,51.89
2873,2023-03-27,23,0,0,3,Spring,0,24.5,50.1,1.1,0.0,Commercial,8172.0,8,25,57,3,3,1,6.59,0.9,0.3098241684816781,7.4,130.3,129.6,139.96
2874,2023-03-27,23,0,0,3,Spring,0,29.9,77.2,10.9,0.0,Commercial,6592.0,8,29,43,5,1,1,7.96,4.8,0.5901401980852555,6.0,141.64,134.17,130.17
2875,2023-03-28,0,1,0,3,Spring,0,25.1,63.5,24.4,0.4,Residential,1236.0,26,3,9,2,3,0,6.3,5.2,0.16720091773574794,3.8,36.44,44.7,42.8
2876,2023-03-28,0,1,0,3,Spring,0,25.4,51.3,33.0,1.4,Industrial,34665.0,38,71,231,3,2,0,6.79,2.6,0.0,4.4,528.79,506.64,529.16
2877,2023-03-28,0,1,0,3,Spring,0,28.4,61.6,3.1,0.0,Commercial,8186.0,37,26,54,4,1,0,8.1,5.3,0.5644367050659365,4.6,169.47,145.47,155.3
2878,2023-03-28,0,1,0,3,Spring,0,24.0,59.3,11.5,0.0,Commercial,5206.0,44,29,36,3,2,0,9.59,0.8,0.3255936043746879,3.5,138.27,128.44,123.91
2879,2023-03-28,1,1,0,3,Spring,0,26.3,37.1,2.3,0.0,Residential,1631.0,18,2,11,4,2,1,7.67,1.9,0.12247959684150839,5.4,37.23,38.1,34.55
2880,2023-03-28,2,1,0,3,Spring,0,24.5,39.3,1.2,0.0,Industrial,34041.0,33,60,224,3,4,1,8.7,1.2,0.03528813327118274,8.0,524.5,505.73,485.98
2881,2023-03-28,4,1,0,3,Spring,0,18.6,73.3,14.0,0.0,Residential,1148.0,23,2,7,5,2,1,8.35,0.864481917058904,0.0,5.0,26.03,28.35,26.0
2882,2023-03-28,4,1,0,3,Spring,0,14.8,68.8,4.1,0.0,Residential,1148.0,39,5,10,4,2,0,6.99,0.1367638596334999,1.6,5.0,33.94,38.81,36.73
2883,2023-03-28,4,1,0,3,Spring,0,19.0,42.2,5.1,0.0,Residential,1166.0,20,2,9,2,5,0,7.55,0.8576212500686964,0.0,3.7,29.8,29.9,31.69
2884,2023-03-28,6,1,0,3,Spring,0,20.2,58.5,5.0,0.0,Residential,1373.0,28,6,12,1,5,0,7.43,0.8665324638754426,0.6192743879807485,8.0,47.07,39.19,42.48
2885,2023-03-28,6,1,0,3,Spring,0,19.3,51.4,0.2,2.2,Commercial,9291.0,11,32,59,4,1,0,8.21,0.7864621797873144,0.0,4.8,176.83,155.06,151.55
2886,2023-03-28,6,1,0,3,Spring,0,21.9,73.1,5.1,0.0,Residential,1521.0,29,5,10,3,3,0,7.91,0.0,0.19695751912421414,5.6,36.89,36.08,36.55
2887,2023-03-28,7,1,0,3,Spring,0,14.7,65.4,16.1,0.0,Residential,1611.0,58,3,12,2,3,0,8.5,1.1491189444787486,2.3,4.1,42.12,43.26,42.2
2888,2023-03-28,8,1,0,3,Spring,0,18.3,46.7,4.5,0.0,Commercial,11864.0,2,28,77,1,5,0,7.48,1.8037801629111765,0.17881306991929352,6.7,163.84,185.37,187.56
2889,2023-03-28,8,1,0,3,Spring,0,13.0,61.4,7.5,0.0,Residential,1575.0,15,3,11,4,2,0,6.91,0.27764450783082706,3.2,5.5,50.5,45.42,47.17
2890,2023-03-28,8,1,0,3,Spring,0,16.6,59.5,1.5,0.0,Commercial,10180.0,46,21,70,3,3,1,6.95,0.0,1.1,9.6,161.08,147.41,158.21
2891,2023-03-28,9,1,0,3,Spring,0,19.5,59.5,10.8,0.0,Residential,1215.0,37,1,7,5,1,0,9.44,0.9251929351463546,0.0,4.5,25.37,25.45,26.53
2892,2023-03-28,9,1,0,3,Spring,0,18.9,53.9,4.2,0.0,Residential,1770.0,34,8,12,4,1,0,7.72,0.2409130977227975,1.0463447725512784,7.4,30.34,31.95,31.78
2893,2023-03-28,10,1,0,3,Spring,0,17.1,60.3,2.9,5.4,Residential,1667.0,19,3,5,5,2,0,11.01,0.0,1.1,7.2,31.21,31.37,31.61
2894,2023-03-28,12,1,0,3,Spring,0,18.2,49.8,2.9,1.4,Residential,1361.0,16,7,7,1,5,0,6.83,0.7567304564531843,0.0,10.3,37.31,41.9,40.66
2895,2023-03-28,12,1,0,3,Spring,0,16.0,45.7,23.1,0.0,Commercial,8859.0,27,21,61,1,5,0,8.42,0.34767226437811605,1.8,9.4,170.63,181.31,165.43
2896,2023-03-28,12,1,0,3,Spring,0,18.3,45.0,0.8,0.0,Residential,703.0,54,1,3,1,5,0,5.61,0.045224572233443505,0.39923627606739076,4.9,23.57,24.57,24.01
2897,2023-03-28,13,1,0,3,Spring,0,16.5,47.4,9.6,0.0,Commercial,9369.0,48,26,64,1,5,1,8.29,0.8841671626282814,3.4,6.1,174.29,176.91,165.19
2898,2023-03-28,15,1,0,3,Spring,0,22.5,65.1,0.9,0.7,Industrial,13509.0,58,59,93,2,4,0,7.38,0.4618577554707047,0.030789646793127623,6.3,300.52,306.57,313.76
2899,2023-03-28,16,1,0,3,Spring,0,19.6,65.4,9.7,0.0,Residential,2193.0,14,5,14,4,1,0,9.28,1.0198175137429757,0.5625761144801871,3.5,46.49,47.91,43.03
2900,2023-03-28,18,1,0,3,Spring,0,23.2,77.5,3.3,0.0,Residential,1404.0,57,3,8,5,1,0,7.26,0.8389623189429128,0.09209095237792206,8.0,34.27,40.46,36.28
2901,2023-03-28,18,1,0,3,Spring,0,29.8,57.3,9.6,0.0,Residential,1110.0,57,2,11,4,3,0,7.22,2.1,0.0391059555503972,4.0,41.57,40.05,41.04
2902,2023-03-28,19,1,0,3,Spring,0,30.0,68.4,5.6,0.0,Residential,1898.0,14,2,13,1,5,1,7.8,4.7,0.20457076946247987,6.8,49.12,51.95,50.09
2903,2023-03-28,19,1,0,3,Spring,0,26.9,60.6,7.8,0.0,Industrial,28459.0,45,52,191,2,5,0,6.52,3.2,1.3739854194275487,3.9,528.61,466.58,469.06
2904,2023-03-29,0,2,0,3,Spring,0,25.2,63.6,7.0,0.0,Residential,1505.0,38,2,9,4,2,0,6.43,2.7,0.08274803715623699,4.9,45.1,37.7,38.34
2905,2023-03-29,2,2,0,3,Spring,0,22.6,69.7,6.9,0.0,Residential,300.0,32,2,3,4,3,0,6.6,0.0,0.3991497450519159,6.8,23.86,26.03,28.08
2906,2023-03-29,3,2,0,3,Spring,0,21.8,67.0,1.1,0.0,Commercial,10783.0,16,25,74,3,3,0,8.46,0.5485442376513526,0.04015626573638259,4.4,153.97,180.6,165.91
2907,2023-03-29,4,2,0,3,Spring,0,20.1,61.3,2.8,0.0,Industrial,25825.0,48,64,170,5,2,0,5.6,0.4786105203718585,0.3670790680304349,7.1,457.77,427.51,430.0
2908,2023-03-29,5,2,0,3,Spring,0,13.7,52.6,11.6,0.0,Industrial,20205.0,51,66,136,5,2,1,8.53,0.0,3.1,10.3,374.23,356.87,357.37
2909,2023-03-29,5,2,0,3,Spring,0,10.4,63.3,4.0,0.5,Residential,993.0,1,3,9,3,4,0,8.31,0.4751074138621215,6.4,7.9,51.61,47.79,48.75
2910,2023-03-29,5,2,0,3,Spring,0,14.7,76.4,5.5,0.0,Commercial,11550.0,53,20,75,5,1,1,9.64,0.33232411848518945,1.7,5.5,193.05,174.0,170.77
2911,2023-03-29,6,2,0,3,Spring,0,16.3,62.1,2.5,5.2,Commercial,9050.0,6,21,60,2,3,0,6.74,0.7231391043081044,3.6,11.0,167.64,157.97,172.11
2912,2023-03-29,8,2,0,3,Spring,0,18.9,55.3,3.1,0.0,Commercial,12626.0,31,30,83,4,2,0,8.73,0.6163628296835487,0.0,8.6,208.35,187.74,194.13
2913,2023-03-29,8,2,0,3,Spring,0,16.7,69.9,20.6,0.0,Commercial,11639.0,29,30,74,1,4,0,6.96,0.0,0.0,4.8,191.16,185.16,183.22
2914,2023-03-29,8,2,0,3,Spring,0,17.6,43.4,16.8,0.6,Residential,1615.0,19,7,10,5,1,1,8.87,1.2184654673916042,2.3,6.6,40.36,38.14,37.09
2915,2023-03-29,9,2,0,3,Spring,0,13.5,55.7,9.6,0.0,Residential,1738.0,44,5,13,1,4,0,7.81,0.3791158158216606,2.5,5.7,51.01,50.34,49.56
2916,2023-03-29,10,2,0,3,Spring,0,16.6,48.2,10.3,0.0,Commercial,3860.0,2,34,26,5,1,0,7.29,0.0,3.2,6.2,104.96,113.8,106.14
2917,2023-03-29,10,2,0,3,Spring,0,17.0,58.5,8.1,0.0,Commercial,9988.0,7,30,66,2,3,0,6.61,0.32906881940538635,1.0,7.1,161.73,167.54,163.49
2918,2023-03-29,12,2,0,3,Spring,0,16.7,75.0,6.3,0.0,Residential,1589.0,3,8,11,4,3,0,6.12,0.23751555345341602,0.0,5.1,32.5,34.3,32.94
2919,2023-03-29,13,2,0,3,Spring,0,17.2,67.7,21.5,0.7,Residential,1490.0,53,1,10,2,3,1,8.45,0.2644943189571297,2.3,4.2,43.86,37.25,37.7
2920,2023-03-29,14,2,0,3,Spring,0,21.3,37.6,4.1,0.3,Industrial,21150.0,57,49,142,4,2,0,8.34,0.27539934074292916,0.6048445516787871,6.1,335.12,404.24,378.94
2921,2023-03-29,15,2,0,3,Spring,0,25.5,52.6,3.3,0.0,Commercial,10019.0,39,36,67,5,2,0,9.43,1.7,0.0,8.7,178.44,173.24,170.15
2922,2023-03-29,16,2,0,3,Spring,0,22.3,42.0,4.5,0.0,Commercial,6581.0,50,31,42,1,5,0,10.46,1.049122915113089,0.25488523800188256,5.5,140.99,143.12,137.44
2923,2023-03-29,17,2,0,3,Spring,0,25.6,72.7,4.5,0.0,Residential,935.0,21,6,7,5,1,0,7.37,3.0,1.2307041903944633,4.2,47.01,43.89,44.72
2924,2023-03-29,17,2,0,3,Spring,0,30.3,53.0,11.8,0.0,Residential,992.0,20,7,6,3,2,0,7.43,2.8,0.5612756466793496,2.8,32.72,35.47,34.6
2925,2023-03-29,17,2,0,3,Spring,0,24.7,60.9,3.4,0.1,Commercial,4684.0,55,30,33,3,4,0,6.48,3.0,0.4343983157897995,7.5,116.18,135.39,131.03
2926,2023-03-29,17,2,0,3,Spring,0,26.3,61.5,6.2,0.0,Commercial,10698.0,58,31,73,5,1,1,7.41,3.3,0.0,5.9,165.72,174.17,171.82
2927,2023-03-29,17,2,0,3,Spring,0,25.9,62.5,8.5,0.0,Commercial,6817.0,16,37,43,5,2,0,7.51,3.8,0.47919720822072953,5.6,133.73,145.91,138.54
2928,2023-03-29,18,2,0,3,Spring,0,26.6,25.3,7.0,0.1,Residential,1454.0,15,7,13,4,2,0,7.41,4.2,0.2798620050442471,1.4,50.87,46.58,45.33
2929,2023-03-29,19,2,0,3,Spring,0,32.8,64.3,2.2,0.0,Commercial,11821.0,13,21,79,1,4,0,8.04,7.8,0.004840993412317307,8.3,216.31,207.16,203.68
2930,2023-03-29,19,2,0,3,Spring,0,28.7,53.4,8.4,0.0,Residential,994.0,23,1,4,3,2,0,5.3,4.0,0.47359005860857656,1.0,32.6,28.92,30.58
2931,2023-03-29,19,2,0,3,Spring,0,23.1,70.1,7.4,0.0,Commercial,4847.0,48,16,31,5,1,0,5.92,0.0,0.42335732637043305,9.7,121.24,118.02,109.77
2932,2023-03-29,20,2,0,3,Spring,0,32.6,62.4,9.6,0.9,Commercial,8461.0,39,22,56,5,2,0,6.53,6.0,0.5788727424391086,3.9,170.95,162.19,159.77
2933,2023-03-29,22,2,0,3,Spring,0,28.0,67.6,9.1,0.0,Residential,1225.0,6,3,10,2,3,0,5.76,1.9,0.0,9.2,45.45,41.67,46.43
2934,2023-03-30,1,3,0,3,Spring,0,22.4,51.3,9.4,0.0,Residential,2034.0,14,10,9,5,1,1,9.05,0.6293744309153072,0.07626367862195005,3.0,35.55,35.03,35.74
2935,2023-03-30,1,3,0,3,Spring,0,27.6,46.5,0.5,0.0,Commercial,7576.0,44,30,47,4,1,1,7.13,4.0,0.0642031359822372,8.1,130.7,142.25,137.15
2936,2023-03-30,1,3,0,3,Spring,0,21.2,70.7,2.9,0.0,Commercial,5906.0,56,36,38,5,1,1,8.6,0.029675299058679327,0.6217804023445528,6.2,118.95,114.33,112.89
2937,2023-03-30,2,3,0,3,Spring,0,27.1,66.8,12.7,0.0,Residential,1147.0,27,7,11,1,4,0,6.89,1.8,0.5255443652730845,11.7,55.36,51.29,51.33
2938,2023-03-30,4,3,0,3,Spring,0,19.3,62.7,3.4,0.0,Residential,1933.0,32,4,15,4,3,1,6.75,0.43146480852523256,0.40801483240446634,2.5,39.74,38.01,36.37
2939,2023-03-30,6,3,0,3,Spring,0,19.8,62.6,13.3,0.0,Commercial,7134.0,34,43,46,5,2,0,10.06,0.19875088780010836,0.0,11.4,147.78,135.35,143.04
2940,2023-03-30,8,3,0,3,Spring,0,25.2,65.0,4.4,0.0,Commercial,9060.0,14,25,59,3,2,0,6.59,2.1,0.20968609258868814,7.7,147.45,141.05,153.39
2941,2023-03-30,8,3,0,3,Spring,0,16.5,44.5,3.8,0.0,Commercial,5709.0,39,28,40,1,5,0,7.37,0.03063700471710784,0.8,9.9,138.6,141.75,136.14
2942,2023-03-30,8,3,0,3,Spring,0,15.7,72.9,4.6,0.0,Residential,972.0,31,1,7,2,3,0,6.88,0.10826425055173788,1.5,9.1,29.42,27.32,28.47
2943,2023-03-30,8,3,0,3,Spring,0,12.8,58.2,42.2,0.2,Commercial,5514.0,16,21,36,3,3,0,7.6,0.3358883752082508,1.9,9.2,136.24,138.73,123.41
2944,2023-03-30,9,3,0,3,Spring,0,15.8,58.5,5.8,0.0,Residential,1122.0,45,2,6,2,4,0,7.21,0.09004475658817807,2.4,5.6,39.18,37.25,39.99
2945,2023-03-30,10,3,0,3,Spring,0,13.7,55.0,11.1,0.0,Commercial,9602.0,13,29,63,3,4,1,7.97,0.11322083233427838,5.2,8.6,162.36,167.75,163.98
2946,2023-03-30,11,3,0,3,Spring,0,17.2,30.4,29.9,0.0,Industrial,12354.0,35,68,82,3,2,0,7.88,1.1864067707421246,2.8,3.4,286.01,276.97,297.81
2947,2023-03-30,12,3,0,3,Spring,0,27.7,66.9,8.8,0.0,Residential,899.0,4,4,9,3,4,0,7.93,4.1,0.3019618878267915,5.0,49.09,43.82,45.9
2948,2023-03-30,13,3,0,3,Spring,0,20.8,48.0,20.7,0.0,Commercial,9725.0,5,30,68,4,1,1,9.03,0.0,0.3435518827579298,6.8,177.29,164.22,157.36
2949,2023-03-30,13,3,0,3,Spring,0,18.8,61.3,12.5,0.6,Residential,1732.0,17,3,13,3,2,0,9.79,0.3067629294128883,0.5094320341589315,8.3,37.22,41.74,38.81
2950,2023-03-30,14,3,0,3,Spring,0,21.4,50.2,9.7,0.6,Residential,1801.0,25,8,12,5,2,0,6.27,0.0,0.38550249954211524,5.4,26.78,27.66,27.81
2951,2023-03-30,14,3,0,3,Spring,0,20.8,55.9,2.1,0.0,Residential,877.0,59,3,11,5,1,0,6.07,0.0,0.8439553566315758,6.5,27.04,33.31,33.12
2952,2023-03-30,16,3,0,3,Spring,0,28.1,55.2,5.0,1.2,Commercial,7898.0,14,30,56,5,1,0,9.67,3.1,0.03271014615608453,6.0,154.19,160.41,152.59
2953,2023-03-30,18,3,0,3,Spring,0,26.9,49.9,8.8,0.0,Commercial,3426.0,17,33,23,2,3,1,9.11,6.6,0.9087058605660785,4.5,115.82,115.88,108.33
2954,2023-03-30,18,3,0,3,Spring,0,32.0,57.3,3.8,0.0,Commercial,3992.0,0,33,24,3,4,0,6.53,8.7,0.0,5.8,104.92,137.42,120.5
2955,2023-03-30,19,3,0,3,Spring,0,26.8,54.2,9.3,0.0,Industrial,21720.0,8,44,148,2,4,0,9.23,4.8,0.957887042411318,6.2,451.34,406.73,401.19
2956,2023-03-30,23,3,0,3,Spring,0,25.5,47.5,5.6,0.6,Industrial,27307.0,35,68,184,2,4,0,6.04,2.0,0.474466620001729,3.5,456.33,488.25,463.61
2957,2023-03-31,0,4,0,3,Spring,0,22.3,74.1,3.0,0.0,Residential,2041.0,46,4,11,3,2,0,5.61,0.12459319995220763,0.5461910161644279,11.2,48.8,45.46,45.97
2958,2023-03-31,1,4,0,3,Spring,0,22.4,50.4,11.0,0.0,Commercial,6818.0,48,24,47,5,2,1,6.24,0.5525729764552555,0.0,4.8,129.14,120.58,124.17
2959,2023-03-31,2,4,0,3,Spring,0,16.8,66.7,8.0,0.0,Residential,1759.0,14,6,17,5,2,0,9.55,0.8384520402699529,0.0,6.7,50.37,43.95,44.42
2960,2023-03-31,3,4,0,3,Spring,0,14.1,68.0,9.6,1.1,Industrial,16950.0,17,56,115,5,1,0,7.05,0.47306327633606654,2.8,4.8,363.92,322.27,344.85
2961,2023-03-31,5,4,0,3,Spring,0,19.6,71.1,7.1,0.0,Residential,2230.0,36,3,14,5,1,0,6.65,0.04842603504361315,0.0,7.0,32.82,34.0,37.36
2962,2023-03-31,6,4,0,3,Spring,0,11.6,53.5,4.3,1.7,Commercial,10105.0,17,25,69,3,2,1,7.25,1.2037056515892517,3.4,7.9,175.82,152.58,168.33
2963,2023-03-31,7,4,0,3,Spring,0,17.4,57.6,6.1,0.0,Residential,1116.0,38,5,8,4,1,0,8.4,0.06136895087389871,0.6,6.9,27.51,31.43,31.36
2964,2023-03-31,7,4,0,3,Spring,0,14.7,58.0,3.9,0.0,Residential,1280.0,20,5,7,1,4,0,8.3,0.0,2.6,5.4,40.79,37.12,38.22
2965,2023-03-31,11,4,0,3,Spring,0,20.6,66.3,18.3,0.1,Commercial,8629.0,43,26,61,5,1,1,5.87,0.5791085202901685,0.6404568132991347,3.2,137.53,156.37,145.51
2966,2023-03-31,12,4,0,3,Spring,0,13.8,57.1,8.2,0.0,Residential,1224.0,0,4,8,4,3,1,6.48,0.14178349074852375,3.1,4.2,33.9,27.49,29.38
2967,2023-03-31,12,4,0,3,Spring,0,20.8,65.5,6.2,0.7,Residential,942.0,57,5,4,3,4,0,7.81,0.38552095048576995,0.7962508027728772,7.2,35.78,34.16,36.36
2968,2023-03-31,13,4,0,3,Spring,0,21.4,56.9,5.3,0.0,Commercial,8832.0,19,34,59,4,3,0,6.88,1.0463077594690278,0.6565499549989133,5.7,156.62,134.5,149.86
2969,2023-03-31,15,4,0,3,Spring,0,24.6,73.4,2.8,0.0,Residential,1512.0,29,6,11,1,5,0,6.65,1.2,0.736434659832313,7.2,48.17,51.23,46.99
2970,2023-03-31,17,4,0,3,Spring,0,29.6,59.9,8.5,0.8,Residential,1200.0,21,3,9,3,3,0,6.55,5.1,0.43248671975980424,5.4,49.95,50.44,49.18
2971,2023-03-31,19,4,0,3,Spring,0,28.0,58.4,2.3,0.0,Residential,1612.0,12,4,11,1,5,0,7.7,6.5,0.6679892350130501,4.5,58.84,63.07,58.04
2972,2023-03-31,19,4,0,3,Spring,0,20.5,64.1,15.8,0.0,Commercial,3735.0,14,28,24,5,2,0,6.22,1.0026145578282146,0.059495309293940146,5.4,85.22,97.08,101.55
2973,2023-03-31,19,4,0,3,Spring,0,29.1,79.6,10.6,0.0,Industrial,28307.0,12,67,190,3,3,0,6.11,4.5,0.13911450769594683,4.0,456.6,472.83,467.66
2974,2023-03-31,20,4,0,3,Spring,0,29.0,52.7,3.3,0.0,Residential,1601.0,45,5,10,1,4,1,5.56,5.7,0.5021271138199814,6.0,47.37,50.9,50.38
2975,2023-03-31,20,4,0,3,Spring,0,27.3,72.5,16.1,0.0,Commercial,5489.0,21,22,31,3,2,0,7.45,3.6,0.0,4.4,141.36,113.24,123.21
2976,2023-03-31,22,4,0,3,Spring,0,24.7,50.2,5.7,0.0,Residential,537.0,57,6,2,2,4,0,9.86,1.6,0.3675116789208678,6.4,31.34,30.5,30.59
2977,2023-03-31,22,4,0,3,Spring,0,26.1,60.5,10.1,0.0,Industrial,29476.0,36,78,196,5,1,0,5.96,4.0,0.3322056216609369,6.0,483.98,494.81,479.89
2978,2023-03-31,22,4,0,3,Spring,0,31.6,50.5,5.7,0.0,Industrial,18204.0,23,62,121,4,1,0,8.53,6.7,0.06918505643982795,8.5,404.43,345.8,365.98
2979,2023-03-31,23,4,0,3,Spring,0,23.5,55.5,5.8,0.0,Residential,1791.0,2,7,13,2,4,0,8.32,1.0983885238001743,0.868777630671032,9.6,45.04,48.93,45.93
2980,2023-03-31,23,4,0,3,Spring,0,21.0,51.9,13.3,0.0,Commercial,10455.0,23,23,66,2,5,1,7.8,1.3631052400707198,0.2597824399780932,9.1,177.19,161.1,165.79
2981,2023-03-31,23,4,0,3,Spring,0,21.8,68.4,6.3,0.0,Industrial,41980.0,39,54,279,3,3,1,6.85,1.3381300991229108,0.7522446442293642,3.7,593.92,538.87,564.84
2982,2023-04-01,0,5,1,4,Spring,0,24.9,54.0,4.4,0.0,Residential,530.0,35,2,3,3,4,0,8.38,0.7,0.5562903470841036,4.7,23.17,23.29,23.26
2983,2023-04-01,0,5,1,4,Spring,0,30.0,66.4,3.8,0.0,Residential,1878.0,23,5,13,2,3,1,9.74,5.0,0.0,4.6,57.61,54.89,55.71
2984,2023-04-01,0,5,1,4,Spring,0,31.6,53.7,5.3,0.0,Industrial,17512.0,16,64,120,1,5,0,7.09,4.0,0.25490505404131814,6.9,373.4,374.44,365.7
2985,2023-04-01,1,5,1,4,Spring,0,25.5,59.9,22.6,0.0,Residential,1803.0,14,5,12,4,1,1,6.19,2.6,0.7905799854652673,9.4,43.3,43.28,45.15
2986,2023-04-01,1,5,1,4,Spring,0,20.6,77.5,8.0,0.0,Residential,1615.0,50,2,8,4,1,0,8.72,0.5071380391156416,0.4773289640214637,9.1,41.68,42.89,42.07
2987,2023-04-01,2,5,1,4,Spring,0,19.4,51.1,3.1,0.0,Industrial,38725.0,0,43,260,3,2,1,7.07,0.9982967609771363,0.6749674672274963,5.4,539.7,568.4,530.67
2988,2023-04-01,2,5,1,4,Spring,0,24.6,51.3,7.9,0.0,Commercial,9192.0,57,24,64,5,1,1,7.49,1.9,0.29945498562022477,4.7,144.91,146.7,152.99
2989,2023-04-01,3,5,1,4,Spring,0,24.4,57.0,15.9,0.0,Residential,2164.0,34,1,12,2,3,0,6.7,1.3,0.0,6.9,46.78,45.3,46.25
2990,2023-04-01,4,5,1,4,Spring,0,17.1,59.8,16.3,0.0,Commercial,8007.0,21,35,54,5,2,0,9.5,0.12774372297736264,0.0,7.3,145.29,149.12,150.36
2991,2023-04-01,4,5,1,4,Spring,0,23.3,67.4,8.8,0.0,Industrial,17195.0,40,67,119,2,3,0,8.18,0.23638429815767475,0.8414666370986195,2.4,299.23,353.7,347.33
2992,2023-04-01,5,5,1,4,Spring,0,17.1,60.5,12.3,0.6,Residential,2749.0,37,6,21,3,4,1,8.73,0.21879148416672806,0.0,3.8,49.4,44.19,49.21
2993,2023-04-01,6,5,1,4,Spring,0,18.9,62.9,6.3,0.0,Residential,1677.0,19,4,10,3,2,0,6.82,0.20272368588201217,0.0,6.2,31.8,33.54,34.72
2994,2023-04-01,9,5,1,4,Spring,0,19.6,46.1,5.2,0.0,Commercial,6896.0,31,34,50,4,3,0,6.55,1.1492691550087313,0.2531058346098509,9.0,133.55,157.63,147.03
2995,2023-04-01,9,5,1,4,Spring,0,11.8,63.6,3.4,0.0,Residential,1191.0,7,3,8,2,3,0,7.98,1.3026603497733067,3.9,4.8,48.46,43.04,44.78
2996,2023-04-01,10,5,1,4,Spring,0,18.2,63.9,3.8,0.0,Industrial,33583.0,22,66,225,5,1,1,8.94,0.16966964958707392,0.0,3.9,495.01,506.42,484.58
2997,2023-04-01,10,5,1,4,Spring,0,21.1,68.1,6.3,0.0,Commercial,2116.0,58,17,20,3,4,0,6.85,0.13073755416059019,0.0,8.3,95.01,86.73,93.81
2998,2023-04-01,10,5,1,4,Spring,0,15.1,56.1,11.6,0.0,Commercial,4178.0,31,31,29,2,4,0,7.24,0.15641259625983972,0.3,6.6,98.09,111.04,106.28
2999,2023-04-01,11,5,1,4,Spring,0,14.6,59.9,6.6,0.0,Residential,1464.0,45,7,13,4,1,0,4.78,1.151574119003068,3.9,5.8,44.63,44.48,45.89
3000,2023-04-01,12,5,1,4,Spring,0,20.5,68.5,3.9,1.4,Residential,387.0,51,1,3,2,5,1,6.39,0.0,0.6815815162310869,6.8,32.02,30.8,32.07
3001,2023-04-01,12,5,1,4,Spring,0,19.4,47.3,13.7,0.0,Residential,1068.0,32,2,5,3,2,0,6.63,0.08562648061772143,0.4183749662074038,4.9,26.32,27.29,29.5
3002,2023-04-01,13,5,1,4,Spring,0,19.5,38.5,15.2,1.0,Commercial,8026.0,58,42,51,5,1,1,9.11,0.9850514855745469,0.7293592763721106,6.1,164.33,136.6,139.11
3003,2023-04-01,16,5,1,4,Spring,0,25.0,46.7,4.1,0.9,Residential,1994.0,58,3,9,3,4,1,4.07,4.4,0.47521615623201313,6.2,50.63,48.92,49.26
3004,2023-04-01,16,5,1,4,Spring,0,20.0,52.3,5.9,0.0,Residential,2014.0,10,4,13,5,1,0,7.38,0.4190303436056678,0.18475150624999973,9.8,30.13,28.81,31.24
3005,2023-04-01,16,5,1,4,Spring,0,26.2,72.9,2.2,0.0,Commercial,9793.0,46,33,66,2,5,1,6.58,4.4,0.0,4.6,184.11,163.92,175.68
3006,2023-04-01,18,5,1,4,Spring,0,32.0,84.4,11.9,0.0,Commercial,3333.0,27,39,20,4,3,0,6.62,7.3,0.41134216331018425,6.0,101.08,114.55,114.36
3007,2023-04-01,19,5,1,4,Spring,0,25.7,49.1,1.2,0.0,Commercial,4762.0,46,32,32,5,1,0,8.39,4.2,0.5502072778231504,4.4,119.15,122.0,116.59
3008,2023-04-01,19,5,1,4,Spring,0,25.3,59.0,6.5,5.1,Residential,1376.0,48,5,10,5,2,0,8.57,3.7,0.22785221402325861,7.0,39.82,39.31,37.23
3009,2023-04-01,19,5,1,4,Spring,0,28.3,53.7,7.7,0.0,Residential,2088.0,32,5,12,4,3,0,5.87,5.8,0.6989127068571206,5.0,50.19,51.3,53.7
3010,2023-04-01,19,5,1,4,Spring,0,36.3,65.8,4.1,0.0,Residential,1868.0,54,8,12,5,1,1,6.68,7.5,0.4463519048965081,7.2,48.05,53.04,54.75
3011,2023-04-01,20,5,1,4,Spring,0,31.3,63.4,3.9,0.0,Industrial,26303.0,57,57,175,4,1,0,8.89,6.4,0.7086165925319801,4.9,465.26,450.83,453.15
3012,2023-04-01,20,5,1,4,Spring,0,27.7,49.5,10.0,0.0,Residential,399.0,48,1,2,1,5,0,7.99,5.7,0.26563104675518917,7.0,41.94,39.7,39.96
3013,2023-04-01,21,5,1,4,Spring,0,27.9,52.5,8.3,0.0,Residential,1904.0,46,4,9,3,3,0,6.14,1.4,0.7109284897463716,7.8,36.41,39.88,39.94
3014,2023-04-01,21,5,1,4,Spring,0,31.4,58.3,10.4,0.6,Residential,1201.0,13,6,11,2,4,0,7.17,6.3,0.0,5.7,45.04,47.15,48.26
